timestamp,Process.Rocksdb.L0.CommitSuccess,Process.Rocksdb.Compaction.MovedTo.L1,Exception.UpstreamServer.Connect,Exception.Cephx.CouldNotFindEntity,Process.Rocksdb.Compaction.Start2,Process.Rocksdb.Compaction.Interval,Report.Cluster.NewLeader,Process.Rocksdb.Compaction.L1,Process.Start.Request,Process.Rocksdb.Compaction.L2,Process.CheckSub.SendingToClient,Process.Scrub.Ok,Process.Rocksdb.GeneratTable,Process.Rocksdb.Compaction.OK,Report.Connection.Accept,Warn.Paxos.Recovering,Report.OsdPool.Enable,Process.Rocksdb.Compaction.Manual,Warn.UpstreamServer.TempDisabled,Process.Rocksdb.Compaction.Start,Process.Mon.Rank,Process.MDSStandby.Replay.Done,Process.Rocksdb.TableFileCreate,Process.Rocksdb.Delete.WAL,Process.Paxosservice.Upgraded,Process.Rocksdb.Compaction.MovingTo.L1,Warn.SlowRequest.Client,Process.Rocksdb.StopWrite.WaitFlush,Process.Rocksdb.Compaction.SyncingLog,Process.Rocksdb.Compaction.FlushMemToFile,Process.Rocksdb.L0.FlushStart,Report.Request.Done,Report.Server.ToStandby,Report.Rocksdb.Compaction.Finished,Process.Rocksdb.MemTable.Created
1530677040,10,,3,,,,,,24,,17,,,,,,,,3,,,22,5,5,,,,,,5,10,,,,5
1530677100,8,,3,,,,,,24,,15,,,,,,,,3,,,29,4,4,,,,,,4,8,,,,4
1530677160,20,,3,,10,10,,10,24,10,15,,27,10,,,,20,3,10,,27,37,10,,,,,5,10,20,,,10,10
1530677220,,,3,,,,,,24,,15,,,,,,,,3,,,33,,,,,,,,,,,,,
1530677280,10,,3,,,,,,24,,16,,,,,,,,3,,,29,5,5,,,,,,5,10,,,,5
1530677340,8,,3,,,,,,24,,15,,,,,,,,3,,,24,4,4,,,,,,4,8,,,,4
1530677400,10,,3,,,,,,24,,16,,,,,,,,3,,,33,5,5,,,,,,5,10,,,,5
1530677460,18,2,3,,12,,,12,24,12,16,,33,12,,,,34,3,12,,26,42,9,,2,,,9,9,18,,,12,9
1530677520,30,11,3,,15,,,15,24,15,14,,41,15,,,,56,3,15,,22,56,15,,11,,,15,15,30,,,15,15
1530677580,2,,3,,,,,,24,,16,,,,,,,,3,,,21,1,1,,,,,,4,5,,,,4
1530677640,8,,3,,,,,,24,,16,,,,,,,,3,,,26,4,4,,,,,,1,5,,,,1
1530677700,8,,3,,,,,,24,,16,,,,,,,,3,,,32,4,4,,,,,,4,8,,,,4
1530677760,10,,3,,1,,,1,24,1,15,,1,1,,,,,3,1,,32,6,5,,,,,,5,10,,,1,5
1530677820,8,,3,,3,6,,3,24,3,15,,6,3,,,,,3,3,,30,10,4,,,,,,4,8,,,3,4
1530677880,10,,3,,10,4,,10,24,10,16,,30,10,,,,20,3,10,,24,35,5,,,,,5,5,10,,,10,5
1530677940,10,,3,,,,,,24,,15,,,,,,,,3,,,29,5,5,,,,,,5,10,,,,5
1530678000,18,3,3,,13,,,13,24,13,15,,29,13,,,,36,3,13,,33,38,9,,3,,,9,9,18,,,13,9
1530678060,8,,3,,,,,,24,,17,,,,,,,,3,,,28,4,4,,,,,,4,8,,,,4
1530678120,10,,3,,,,,,24,,15,,,,,,,,3,,,27,5,5,,,,,,5,10,,,,5
1530678180,10,,3,,10,,,10,24,10,14,,25,10,,,,20,3,10,,32,30,5,,,,,5,5,10,,,10,5
1530678240,8,,3,,,,,,24,,17,,,,,,,,3,,,17,4,4,,,,,,4,8,,,,4
1530678300,2,,3,,,,,,24,,15,,,,,,,,3,,,23,1,1,,,,,,1,2,,,,1
1530678360,8,,3,,,,,,24,,15,,,,,,,,3,,,20,4,4,,,,,,4,8,,,,4
1530678420,10,,3,,,,,,24,,15,,,,,,,,3,,,17,5,5,,,,,,5,10,,,,5
1530678480,32,3,3,,20,10,,19,24,17,15,,40,16,,,,44,3,20,,16,57,16,,3,,,13,17,34,,,16,17
1530678540,22,9,3,,12,,,13,24,15,14,,51,16,,,,46,3,12,,28,61,11,,9,,,10,10,20,,,16,10
1530678600,8,,3,,,,,,24,,16,,,,,,,,3,,,22,4,4,,,,,,4,8,,,,4
1530678660,10,,3,,,,,,24,,16,,,,,,,,3,,,24,5,5,,,,,,5,10,,,,5
1530678720,,,3,,,,,,24,,16,,,,,,,,3,,,32,,,,,,,,,,,,,
1530678780,10,,3,,,,,,24,,15,,,,,,,,3,,,32,5,5,,,,,,5,10,,,,5
1530678840,18,,3,,14,,,14,23,12,17,,32,12,,,,20,3,14,,29,41,9,,,,,5,9,18,,,12,9
1530678900,,,3,,,,,,25,2,16,,6,2,,,,,3,,,32,6,,,,,,,,,,,2,
1530678960,10,,3,,,,,,24,,15,,,,,,,,3,,,24,5,5,,,,,,5,10,,,,5
1530679020,26,2,3,,12,,1,12,24,12,13,,26,12,,,,34,3,12,,33,39,13,,2,,,9,13,26,,,12,13
1530679080,8,,3,,,,,,24,,16,,,,,,,,3,,,25,4,4,,,,,,4,8,,,,4
1530679140,2,,3,,,,,,24,,15,,,,,,,,3,,,30,1,1,,,,,,1,2,,,,1
1530679200,18,,3,,10,10,,10,24,10,14,,25,10,,,,20,3,10,,36,34,9,,,,,5,9,18,,,10,9
1530679260,8,,3,,,,,,24,,16,,,,,,,,3,,,23,4,4,,,,,,4,8,,,,4
1530679320,2,,3,,,,,,24,,16,,,,,,,,3,,,18,1,1,,,,,,1,2,,,,1
1530679380,8,,3,,,,,,24,,15,,,,,,,,3,,,20,4,4,,,,,,4,8,,,,4
1530679440,10,,3,,,,,,24,,17,,,,,,,,3,,,17,5,5,,,,,,5,10,,,,5
1530679500,18,3,3,,13,,,13,24,13,15,,50,13,,,,36,3,13,,32,59,9,,3,,,9,9,18,,,13,9
1530679560,26,10,3,,12,,,12,24,12,14,,39,12,,,,52,3,12,,37,52,13,,10,,,13,13,26,,,12,13
1530679620,8,,3,,,,,,24,,15,,,,,,,,3,,,24,4,4,,,,,,4,8,,,,4
1530679680,8,,3,,,,,,24,,15,,,,,,,,3,,,28,4,4,,,,,,4,8,,,,4
1530679740,2,,3,,,,,,24,,16,,,,,,,,3,,,23,1,1,,,,,,1,2,,,,1
1530679800,10,,3,,1,,,1,24,1,16,,1,1,,,,,3,1,,29,6,5,,,,,,5,10,,,1,5
1530679860,18,,3,,13,10,,13,22,12,15,,34,12,,,,20,3,13,,20,43,9,,,,,5,9,18,,,12,9
1530679920,,,3,,,,,,26,1,17,,2,1,,,,,3,,,23,2,,,,,,,,,,,1,
1530679980,10,,3,,,,,,24,,17,,,,,,,,3,,,21,5,5,,,,,,5,10,,,,5
1530680040,8,,3,,,,,,24,,16,,,,,,,,3,,,26,4,4,,,,,,4,8,,,,4
1530680100,20,3,3,,13,,,13,24,13,17,,37,13,,,,36,3,13,,26,47,10,,3,,,10,10,20,,,13,10
1530680160,10,,3,,,,,,24,,15,,,,,,,,3,,,20,5,5,,,,,,5,10,,,,5
1530680220,10,,3,,10,,,10,24,10,15,,20,10,,,,20,3,10,,20,25,5,,,,,5,5,10,,,10,5
1530680280,8,,3,,,,,,24,,16,,,,,,,,3,,,33,4,4,,,,,,4,8,,,,4
1530680340,10,,3,,,,,,24,,15,,,,,,,,3,,,29,5,5,,,,,,5,10,,,,5
1530680400,,,3,,,,,,24,,16,,,,,,,,3,,,36,,,,,,,,,,,,,
1530680460,28,3,3,,13,,,13,24,13,14,,37,13,,,,36,3,13,,32,51,14,,3,,,9,14,28,,,13,14
1530680520,8,,3,,,,,,24,,15,,,,,,,,3,,,35,4,4,,,,,,4,8,,,,4
1530680580,26,8,3,,16,10,,16,24,16,15,,45,16,,,,54,3,16,,36,58,13,,8,,,13,13,26,,,16,13
1530680640,,,3,,,,,,24,,16,,,,,,,,3,,,32,,,,,,,,,,,,,
1530680700,10,,3,,,,,,24,,15,,,,,,,,3,,,28,5,5,,,,,,5,10,,,,5
1530680760,8,,3,,,,,,24,,16,,,,,,,,3,,,31,4,4,,,,,,4,8,,,,4
1530680820,10,,3,,,,,,24,,16,,,,,,,,3,,,22,5,5,,,,,,5,10,,,,5
1530680880,10,,3,,10,,,10,24,10,15,,30,10,,,,20,3,10,,29,35,5,,,,,5,5,10,,,10,5
1530680940,8,,3,,,,,,24,,15,,,,,,,,3,,,25,4,4,,,,,,4,8,,,,4
1530681000,2,,3,,,,,,24,,15,,,,,,,,3,,,44,1,1,,,,,,1,2,,,,1
1530681060,8,,3,,,,,,24,,16,,,,,,,,3,,,38,4,4,,,,,,4,8,,,,4
1530681120,30,5,3,,15,,,15,24,15,15,,45,15,,,,40,3,15,,28,60,15,,5,,,10,15,30,,,15,15
1530681180,8,,3,,,,,,24,,15,,,,,,,,3,,,21,4,4,,,,,,4,8,,,,4
1530681240,10,1,3,,9,10,,9,24,9,17,,19,9,,,,20,3,9,,27,24,5,,1,,,5,5,10,,,9,5
1530681300,8,,3,,,,,,24,,17,,,,,,,,3,,,13,4,4,,,,,,4,8,,,,4
1530681360,10,,3,,,,,,24,,15,,,,,,,,3,,,18,5,5,,,,,,5,10,,,,5
1530681420,18,2,3,,12,,,12,24,12,14,,33,12,,,,34,3,12,,35,42,9,,2,,,9,9,18,,,12,9
1530681480,8,,3,,,,,,24,,16,,,,,,,,3,,,37,4,4,,,,,,4,8,,,,4
1530681540,12,,3,,10,,,10,24,10,15,,25,10,,,,20,3,10,,25,31,6,,,,,5,6,12,,,10,6
1530681600,,,3,,,,,,24,,15,,,,,,,,3,,,23,,,,,,,,,,,,,
1530681660,20,7,3,,7,,,7,24,7,16,,21,7,,,,34,3,7,,20,31,10,,7,,,10,10,20,,,7,10
1530681720,10,,3,,,,,,24,,16,,,,,,,,3,,,21,5,5,,,,,,5,10,,,,5
1530681780,8,,3,,,,,,24,,15,,,,,,,,3,,,24,4,4,,,,,,4,8,,,,4
1530681840,10,,3,,2,4,,2,24,2,15,,2,2,,,,,3,2,,13,7,5,,,,,,5,10,,,2,5
1530681900,10,,3,,10,6,1,10,24,10,14,,30,10,,,,20,3,10,,13,35,5,,,,,5,5,10,,,10,5
1530681960,8,,3,,,,,,24,,15,,,,,,,,3,,,20,4,4,,,,,,4,8,,,,4
1530682020,10,,3,,,,,,24,,15,,,,,,,,3,,,18,5,5,,,,,,5,10,,,,5
1530682080,,,3,,,,,,24,,16,,,,,,,,3,,,26,,,,,,,,,,,,,
1530682140,28,2,3,,12,,,12,24,12,14,,33,12,,,,34,3,12,,19,47,14,,2,,,9,14,28,,,12,14
1530682200,6,,3,,,,,,24,,15,,,,,,,,3,,,25,3,3,,,,,,3,6,,,,3
1530682260,12,,3,,10,,,10,24,10,16,,20,10,,,,20,3,10,,22,26,6,,,,1,5,6,12,,,10,6
1530682320,10,,3,,,,,,24,,15,,,,,,,,3,,,17,5,5,,,,,,5,10,,,,5
1530682380,8,,3,,,,,,24,,15,,,,,,,,3,,,17,4,4,,,,,,4,8,,,,4
1530682440,16,2,3,,12,,,12,24,12,15,,33,12,,,,34,3,12,,27,41,8,,2,,,8,8,16,,,12,8
1530682500,8,,3,,,,,,24,,15,,,,,,,,3,,,29,4,4,,,,,,5,9,,,,5
1530682560,16,,3,,10,10,,10,27,10,17,,25,10,,,,20,3,10,,30,33,8,,,,2,5,7,15,,,10,7
1530682620,8,,3,,,,,,31,,15,,,,,,,,3,,,23,4,4,,,,,,4,8,,,,4
1530682680,16,2,3,,10,,,10,24,10,14,,22,10,,,,32,3,10,,33,30,8,,2,,,8,8,16,,,10,8
1530682740,8,,3,,,,,,24,,15,,,,,,,,3,,,28,4,4,,,,,,4,8,,,,4
1530682800,10,,3,,,,,,24,,16,,,,,,,,3,,,26,5,5,,,,,,5,10,,,,5
1530682860,,,3,,,,,,24,,16,,,,,,,,3,,,24,,,,,,,,,,,,,
1530682920,20,,3,,11,,,11,24,11,14,,26,11,,,,20,3,11,,29,36,10,,,,,5,10,20,,,11,10
1530682980,8,,3,,,,,,24,,15,,,,,,,,3,,,27,4,4,,,,,,4,8,,,,4
1530683040,10,,3,,,,,,24,,17,,,,,,,,3,,,23,5,5,,,,,,5,10,,,,5
1530683100,,,3,,,,,,24,,14,,,,,,,,3,,,22,,,,,,,,1,1,,,,1
1530683160,24,1,3,,11,10,,11,24,7,16,,16,7,,,,26,3,11,,25,28,12,,1,,,7,11,23,,,7,11
1530683220,16,7,3,,9,,,9,22,12,14,,39,12,,,,32,3,9,,22,47,8,,7,,,8,8,16,,,12,8
1530683280,,,3,,,,,,26,1,17,,2,1,,,,,3,,,26,2,,,,,,,,,,,1,
1530683340,10,,3,,,,,,24,,15,,,,,,,,3,,,36,5,5,,,,,,5,10,,,,5
1530683400,28,3,3,,13,,,13,24,13,15,,37,13,,,,36,3,13,,25,51,14,,3,,4,10,14,28,,,13,14
1530683460,8,,3,,,,,,24,,16,,,,,,,,3,,,32,4,4,,,,,,4,8,,,,4
1530683520,4,,3,,,,,,24,,15,,,,,,,,3,,,40,2,2,,,,,,3,5,,,,3
1530683580,16,,3,,10,,,10,24,10,16,,25,10,,,,20,3,10,,37,33,8,,,,,5,7,15,,,10,7
1530683640,8,,3,,,,,,24,,16,,,,,,,,3,,,30,4,4,,,,,,4,8,,,,4
1530683700,20,3,3,,13,,,13,23,12,15,,28,12,,,,36,3,13,,28,38,10,,3,,,9,10,20,,,12,10
1530683760,,,3,,,,,,25,1,16,,1,1,,,,,3,,,38,1,,,,,,,,,,,1,
1530683820,10,,3,,,,,,24,,17,,,,,,,,3,,,24,5,5,,,,,,5,10,,,,5
1530683880,8,,3,,,,,,24,,16,,,,,,,,3,,,28,4,4,,,,,,4,8,,,,4
1530683940,10,,3,,10,10,,10,24,10,15,,25,10,,,,20,3,10,,21,30,5,,,,,5,5,10,,,10,5
1530684000,10,,3,,,,,,24,,16,,,,,,,,3,,,28,5,5,,,,,,5,10,,,,5
1530684060,8,,3,,,,,,24,,16,,,,,,,,3,,,32,4,4,,,,,,4,8,,,,4
1530684120,10,,3,,,,,,24,,15,,,,,,,,3,,,28,5,5,,,,,,5,10,,,,5
1530684180,,,3,,,,,,24,,15,,,,,,,,3,,,32,,,,,,,,,,,,,
1530684240,36,7,3,,23,,1,23,24,23,15,,61,23,,,,56,3,23,,15,79,18,,7,,,14,18,36,,,23,18
1530684300,,,3,,,,,,24,,15,,,,,,,,3,,,34,,,,,,,,,,,,,
1530684360,26,3,3,,11,,,11,24,11,14,,32,11,,,,34,3,11,,19,45,13,,3,,,9,13,26,,,11,13
1530684420,8,,3,,,,,,24,,15,,,,,,,,3,,,19,4,4,,,,,,4,8,,,,4
1530684480,2,,3,,,,,,24,,16,,,,,,,,3,,,26,1,1,,,,,,1,2,,,,1
1530684540,8,,3,,,,,,24,,15,,,,,,,,3,,,31,4,4,,,,,,4,8,,,,4
1530684600,20,,3,,11,10,,11,24,11,15,,26,11,,,,20,3,11,,29,36,10,,,,,5,10,20,,,11,10
1530684660,8,,3,,,,,,24,,16,,,,,,,,3,,,32,4,4,,,,,,4,8,,,,4
1530684720,8,,3,,,,,,23,,15,,,,,,,,3,,,23,4,4,,,,,,5,9,,,,5
1530684780,20,2,3,,12,,,12,25,12,13,,27,12,,,,34,3,12,,31,37,10,,2,,,9,9,19,,,12,9
1530684840,8,,3,,,,,,24,,16,,,,,,,,3,,,28,4,4,,,,,,4,8,,,,4
1530684900,2,,3,,,,,,24,,15,,,,,,,,3,,,19,1,1,,,,,,3,4,,,,3
1530684960,18,,3,,10,,,10,24,10,16,,20,10,,,,20,3,10,,36,29,9,,,,,5,7,16,,,10,7
1530685020,8,,3,,,,,,31,,15,,,,,,,,3,,,25,4,4,,,,,,4,8,,,,4
1530685080,10,,3,,,,,,24,,16,,,,,,,,3,,,26,5,5,,,,,,5,10,,,,5
1530685140,10,,3,,,,,,24,,15,,,,,,,,3,,,30,5,5,,,,,,5,10,,,,5
1530685200,,,3,,,,,,27,,16,,,,,,,,3,,,33,,,,,,,,,,,,,
1530685260,18,,3,,14,10,,14,24,14,15,,38,14,,,,20,3,14,,33,47,9,,,,,5,9,18,,,14,9
1530685320,26,11,3,,13,,,13,23,10,14,,32,10,,,,58,3,13,,29,45,13,,11,,,13,13,26,,,10,13
1530685380,6,2,3,,2,,,2,25,5,16,,11,5,,,,10,3,2,,30,14,3,,2,,,3,3,6,,,5,3
1530685440,10,,3,,,,,,24,,16,,,,,,,,3,,,19,5,5,,,,,,5,10,,,,5
1530685500,8,,3,,,,,,24,,15,,,,,,,,3,,,20,4,4,,,,,,4,8,,,,4
1530685560,10,,3,,,,,,24,,16,,,,,,,,3,,,30,5,5,,,,,,5,10,,,,5
1530685620,10,,3,,10,,,10,24,10,14,,30,10,,,,20,3,10,,22,35,5,,,,,5,5,10,,,10,5
1530685680,8,,3,,,,,,24,,16,,,,,,,,3,,,29,4,4,,,,,,4,8,,,,4
1530685740,10,,3,,,,,,24,,16,,,,,,,,3,,,29,5,5,,,,,,5,10,,,,5
1530685800,20,4,3,,14,,,14,23,13,14,,39,13,,,,38,3,14,,22,49,10,,4,,,10,10,20,,,13,10
1530685860,,,3,,,,,,32,1,18,,2,1,,,,,3,,,20,2,,,,,,,,,,,1,
1530685920,20,,3,,10,10,,10,24,10,16,,20,10,,,,20,3,10,,25,30,10,,,,,5,10,20,,,10,10
1530685980,,,3,,,,,,24,,15,,,,,,,,3,,,29,,,,,,,,,,,,,
1530686040,10,,3,,,,,,24,,17,,,,,,,,3,,,19,5,5,,,,,,5,10,,,,5
1530686100,8,,3,,,,,,24,,16,,,,,,,,3,,,26,4,4,,,,,,4,8,,,,4
1530686160,10,,3,,,,,,24,,17,,,,,,,,3,,,24,5,5,,,,,,5,10,,,,5
1530686220,8,,3,,4,,,4,24,4,17,,8,4,,,,,3,4,,21,12,4,,,,,,4,8,,,4,4
1530686280,28,8,3,,18,,,18,24,16,15,,57,16,,,,56,3,18,,19,71,14,,8,,,14,14,28,,,16,14
1530686340,18,6,3,,8,,,8,27,10,15,,27,10,,,,34,3,8,,31,36,9,,6,,,9,9,18,,,10,9
1530686400,8,,3,,,,,,24,,15,,,,,,,,3,,,30,4,4,,,,,,4,8,,,,4
1530686460,8,,3,,,,,,24,,16,,,,,,,,3,,,22,4,4,,,,,,4,8,,,,4
1530686520,2,,3,,,,,,24,,18,,,,,,,,3,,,21,1,1,,,,,,1,2,,,,1
1530686580,20,,3,,11,10,,11,22,10,14,,28,10,,,,20,3,11,,36,38,10,,,,,5,10,20,,,10,10
1530686640,,,3,,,,,,26,1,18,,3,1,,,,,3,,,27,3,,,,,,,,,,,1,
1530686700,10,,3,,,,,,24,,15,,,,,,,,3,,,25,5,5,,,,,,5,10,,,,5
1530686760,8,,3,,,,,,24,,15,,,,,,,,3,,,22,4,4,,,,,,4,8,,,,4
1530686820,18,,3,,4,,,,24,4,15,,1,,,,,5,3,4,,16,9,9,,,,,5,9,18,,,,10
1530686880,10,4,3,,10,,,14,24,10,17,,40,14,,,,33,3,10,,27,46,5,,4,,,4,5,10,,,14,4
1530686940,14,3,3,,7,,,7,24,7,15,,17,7,,,,20,3,7,,21,24,7,,3,,,5,7,14,,,7,7
1530687000,8,,3,,,,,,24,,15,,,,,,,,3,,,30,4,4,,,,,,4,8,,,,4
1530687060,10,,3,,,,,,24,,16,,,,,,,,3,,,25,5,5,,,,,,5,10,,,,5
1530687120,,,3,,,,,,24,,15,,,,,,,,3,,,27,,,,,,,,,,,,,
1530687180,10,,3,,,,,,24,,15,,,,,,,,3,,,31,5,5,,,,,,5,10,,,,5
1530687240,26,2,3,,16,10,,16,24,13,15,,42,13,,,,32,3,16,,37,55,13,,2,,,9,13,26,,,13,13
1530687300,12,4,3,,8,,,8,24,11,14,,37,11,,,,24,3,8,,28,43,6,,4,,,6,6,12,,,11,6
1530687360,22,2,3,,10,,,10,22,8,14,,18,8,,,,30,3,10,,22,29,11,,2,,,7,11,22,,,8,11
1530687420,2,1,3,,1,,,1,26,3,15,,7,3,,,,4,3,1,,35,8,1,,1,,,1,1,2,,,3,1
1530687480,10,,3,,,,,,24,,17,,,,,,,,3,,,31,5,5,,,,,,5,10,,,,5
1530687540,8,,3,,,,,,24,,16,,,,,,,,3,,,22,4,4,,,,,,4,8,,,,4
1530687600,20,,3,,10,,,10,24,10,16,,25,10,,,,20,3,10,,33,35,10,,,,,5,10,20,,,10,10
1530687660,,,3,,,,,,24,,16,,,,,,,,3,,,38,,,,,,,,,,,,,
1530687720,10,,3,,,,,,24,,15,,,,,,,,3,,,30,5,5,,,,,,5,10,,,,5
1530687780,8,,3,,,,,,24,,15,,,,,,,,3,,,38,4,4,,,,,,4,8,,,,4
1530687840,10,,3,,,,,,24,,16,,,,,,,,3,,,29,5,5,,,,,,5,10,,,,5
1530687900,20,2,3,,12,10,,12,24,12,14,,33,12,,,,34,3,12,,21,43,10,,2,,,10,10,20,,,12,10
1530687960,10,2,3,,8,,,8,24,8,16,,18,8,,,,20,3,8,,23,23,5,,2,,,5,5,10,,,8,5
1530688020,8,,3,,,,,,24,,16,,,,,,,,3,,,36,4,4,,,,,,4,8,,,,4
1530688080,10,,3,,,,,,24,,16,,,,,,,,3,,,24,5,5,,,,,,5,10,,,,5
1530688140,,,3,,,,,,24,,15,,,,,,,,3,,,29,,,,,,,,,,,,,
1530688200,10,,3,,,,,,24,,16,,,,,,,,3,,,20,5,5,,,,,,5,10,,,,5
1530688260,26,8,3,,18,,,18,24,13,15,,47,13,,,,56,3,18,,33,60,13,,8,,,13,13,26,,,13,13
1530688320,,,3,,,,,,24,5,15,,15,5,,,,,3,,,37,15,,,,,,,,,,,5,
1530688380,10,,3,,,,,,24,,15,,,,,,,,3,,,24,5,5,,,,,,5,10,,,,5
1530688440,18,3,3,,13,,,13,24,13,16,,29,13,,,,36,3,13,,28,38,9,,3,,,9,9,18,,,13,9
1530688500,8,,3,,,,,,24,,16,,,,,,,,3,,,29,4,4,,,,,,4,8,,,,4
1530688560,10,,3,,,,,,24,,16,,,,,,,,3,,,22,5,5,,,,,,5,10,,,,5
1530688620,10,,3,,10,10,,10,24,10,14,,25,10,,,,20,3,10,,25,30,5,,,,,5,5,10,,,10,5
1530688680,8,,3,,,,,,24,,15,,,,,,,,3,,,29,4,4,,,,,,4,8,,,,4
1530688740,2,,3,,,,,,24,,16,,,,,,,,3,,,20,1,1,,,,,,1,2,,,,1
1530688800,8,,3,,,,,,24,,15,,,,,,,,3,,,32,4,4,,,,,,4,8,,,,4
1530688860,10,,3,,,,,,24,,16,,,,,,,,3,,,33,5,5,,,,,,5,10,,,,5
1530688920,26,4,3,,18,,,18,24,16,13,,44,16,,,,36,3,18,,26,57,13,,4,,,9,13,26,,,16,13
1530688980,12,6,3,,6,,,6,24,8,16,,24,8,,,,24,3,6,,28,30,6,,6,,,6,6,12,,,8,6
1530689040,8,,3,,,,,,24,,17,,,,,,,,3,,,24,4,4,,,,,,4,8,,,,4
1530689100,10,,3,,,,,,24,,15,,,,,,,,3,,,32,5,5,,,,,,5,10,,,,5
1530689160,10,,3,,,,,,24,,15,,,,,,,,3,,,19,5,5,,,,,,5,10,,,,5
1530689220,18,3,3,,13,6,,13,24,13,16,,42,13,,,,36,3,13,,14,51,9,,3,,,9,9,18,,,13,9
1530689280,10,4,3,,6,4,,6,24,6,16,,21,6,,,,20,3,6,,19,26,5,,4,,,5,5,10,,,6,5
1530689340,,,3,,,,,,24,,15,,,,,,,,3,,,22,,,,,,,,,,,,,
1530689400,10,,3,,,,1,,24,,13,,,,,,,,3,,,26,5,5,,,,,,5,10,,,,5
1530689460,20,2,3,,10,,,10,24,9,15,,21,9,,,,28,3,10,,24,31,10,,2,,,7,10,20,,,9,10
1530689520,4,1,3,,3,,2,3,24,4,13,,11,4,,,,8,3,3,,30,13,2,,1,,,2,2,4,,,4,2
1530689580,6,,3,,,,1,,24,,15,,,,,,,,3,,,33,4,3,,,,,,4,8,,,,4
1530689640,18,,3,,7,,2,6,22,6,14,,10,5,,,,14,3,7,,33,18,9,,,,,4,8,16,,,5,8
1530689700,2,,3,,3,,2,4,26,3,17,,7,4,,,,6,3,3,,31,8,1,,,,,1,1,2,,,4,1
1530689760,8,,3,,,,,,24,1,15,,4,1,,,,,3,,,27,8,4,,,,,,4,8,,,1,4
1530689820,8,,3,,,,,,24,,15,,,,,,,,3,,,38,4,4,,,,,,4,8,,,,4
1530689880,10,,3,,,,,,24,,16,,,,,,,,3,,,34,5,5,,,,,,5,10,,,,5
1530689940,8,,3,,3,6,,2,24,3,14,,4,2,,,,,3,3,,38,8,4,,,,,,4,8,,,2,4
1530690000,12,,3,,10,4,,11,24,10,16,,32,11,,,,20,3,10,,37,38,6,,,,1,5,6,12,,,11,6
1530690060,20,7,3,,7,,,7,24,7,16,,21,7,,,,34,3,7,,30,31,10,,7,,,10,10,20,,,7,10
1530690120,10,,3,,,,,,24,,15,,,,,,,,3,,,32,5,5,,,,,,5,10,,,,5
1530690180,8,,3,,,,,,24,,15,,,,,,,,3,,,35,4,4,,,,,,4,8,,,,4
1530690240,16,3,3,,13,,,13,24,13,16,,37,13,,,,36,3,13,,35,45,8,,3,,,8,8,16,,,13,8
1530690300,8,,3,,,,,,24,,15,,,,,,,,3,,,37,4,4,,,,,,4,8,,,,4
1530690360,12,,3,,10,,,10,24,10,15,,25,10,,,,20,3,10,,34,31,6,,,,,5,6,12,,,10,6
1530690420,8,,3,,,,,,24,,15,,,,,,,,3,,,35,4,4,,,,,,4,8,,,,4
1530690480,10,,3,,,,,,24,,16,,,,,,,,3,,,33,5,5,,,,,,5,10,,,,5
1530690540,16,2,3,,12,,,12,23,11,15,,31,11,,,,32,3,12,,31,39,8,,2,,,8,8,16,,,11,8
1530690600,2,1,3,,1,2,,1,25,2,16,,6,2,,,,4,3,1,,34,7,1,,1,,,1,1,2,,,2,1
1530690660,20,,3,,10,8,,10,24,10,17,,20,10,,,,20,3,10,,35,30,10,,,,1,5,10,20,,,10,10
1530690720,,,3,,,,,,24,,16,,,,,,,,3,,,32,,,,,,,,,,,,,
1530690780,10,,3,,,,,,24,,15,,,,,,,,3,,,30,5,5,,,,,,5,10,,,,5
1530690840,8,,3,,,,,,24,,16,,,,,,,,3,,,34,4,4,,,,,,4,8,,,,4
1530690900,10,,3,,,,,,28,,16,,,,,,,,3,,,37,5,5,,,,,,5,10,,,,5
1530690960,8,,3,,4,,,4,29,4,15,,8,4,,,,,3,4,,31,12,4,,,,,,4,8,,,4,4
1530691020,12,,3,,10,,,10,24,10,15,,30,10,,,,20,3,10,,34,36,6,,,,,5,6,12,,,10,6
1530691080,18,7,3,,7,,,7,24,7,20,,21,7,,,,34,3,7,,36,30,9,,7,,,9,9,18,,,7,9
1530691140,18,,3,,8,,,6,28,5,15,,3,3,,,,16,3,8,,36,12,9,,,,,5,9,18,,,3,9
1530691200,10,2,3,,4,2,,6,24,7,15,,30,9,,,,18,3,4,,32,35,5,,2,,,5,5,10,,,9,5
1530691260,8,,3,,,,,,24,,16,,,,,,,,3,,,34,4,4,,,,,,4,8,,,,4
1530691320,20,,3,,10,8,,10,22,6,14,,15,6,,,,20,3,10,,38,25,10,,,,,5,10,20,,,6,10
1530691380,,,3,,,,,,26,4,19,,10,4,,,,,3,,,40,10,,,,,,,,,,,4,
1530691440,10,,3,,,,,,24,,16,,,,,,,,3,,,38,5,5,,,,,,5,10,,,,5
1530691500,8,,3,,,,,,24,,15,,,,,,,,3,,,35,4,4,,,,,,4,8,,,,4
1530691560,10,,3,,,,,,24,,15,,,,,,,,3,,,34,5,5,,,,,,5,10,,,,5
1530691620,18,3,3,,13,,,13,24,13,15,,37,13,,,,36,3,13,,34,46,9,,3,,,9,9,18,,,13,9
1530691680,10,4,3,,6,,,6,24,6,16,,16,6,,,,20,3,6,,37,21,5,,4,,,5,5,10,,,6,5
